"new_id","Reef_Check_ID","Lat","Long","Depth","Date","Year","Location","macro","parrot","bleaching","coral"
1763,"98.39.400E.08.39.040N",8.650666667,97.65666667,17,2001-03-18,2001,"Andaman Sea",0.24375,5.75,NA,0.34375
1764,"NSBongLan",8.651055556,106.6737222,2.5,1998-10-18,1998,"Southeast Asia",0,NA,NA,0.0375
1765,"NSBongLan",8.651055556,106.6737222,8,1998-10-18,1998,"Southeast Asia",0,NA,NA,0.075
1766,"NSBongLan",8.651055556,106.6737222,9,1998-10-18,1998,"Southeast Asia",0,NA,NA,0.19375
1767,"NSBongLan",8.651055556,106.6737222,10,1998-10-18,1998,"Southeast Asia",0.01875,NA,NA,0.18125
1768,"NSBongLan",8.651055556,106.6737222,3.5,2000-06-22,2000,"Southeast Asia",0,NA,NA,0.1375
1769,"NSBongLan",8.651055556,106.6737222,12.1,2000-06-22,2000,"Southeast Asia",0.0125,NA,NA,0.03125
1770,"NSBongLan",8.651055556,106.6737222,2,2001-09-10,2001,"Southeast Asia",0,NA,NA,0
1767,"NSBongLan",8.651055556,106.6737222,10,2001-09-10,2001,"Southeast Asia",0,NA,NA,0.10625
1771,"NSBongLan",8.651055556,106.6737222,3,2002-06-24,2002,"Southeast Asia",0,NA,NA,0
1772,"NSBongLan",8.651055556,106.6737222,11,2002-06-24,2002,"Southeast Asia",0.00625,NA,NA,0.03125
1773,"106.60785E.08.65544N",8.655555556,106.6077778,4,1999-07-20,1999,"Southeast Asia",0.04375,NA,NA,0.475
1774,"106.60785E.08.65544N",8.655555556,106.6077778,6,1999-07-20,1999,"Southeast Asia",0.04375,NA,NA,0.51875
1775,"106.60785E.08.65544N",8.655555556,106.6077778,3.7,2000-06-14,2000,"Southeast Asia",0.11875,NA,NA,0.4875
1776,"106.60785E.08.65544N",8.655555556,106.6077778,7,2000-06-14,2000,"Southeast Asia",0.04375,NA,NA,0.50625
1777,"106.60785E.08.65544N",8.655555556,106.6077778,3,2001-08-09,2001,"Southeast Asia",0.08125,NA,NA,0.5
1778,"106.60785E.08.65544N",8.655555556,106.6077778,6.5,2001-08-09,2001,"Southeast Asia",0.0125,NA,NA,0.65
1777,"106.60785E.08.65544N",8.655555556,106.6077778,3,2002-06-19,2002,"Southeast Asia",0.20625,NA,NA,0.45625
1779,"106.60785E.08.65544N",8.655555556,106.6077778,8,2002-06-19,2002,"Southeast Asia",0.0125,NA,NA,0.54375
1780,"97.39.480E.08.39.370N",8.656166667,97.658,12,2001-03-18,2001,"Andaman Sea",0,0,NA,0.1375
1781,"97.38.06E.08.39.37N",8.660277778,97.635,17,1999-03-28,1999,"Andaman Sea",0,NA,NA,0.3375
1782,"97.39.420E.08.39.870N",8.6645,97.657,12,2001-03-18,2001,"Andaman Sea",0.0125,0,NA,0.5125
1783,"97.38.930E.08.39.900N",8.665,97.64883333,8,2001-03-19,2001,"Andaman Sea",0,0,NA,0.08125
1784,"97.38.890E.08.39.910N",8.665166667,97.64816667,10,2001-03-19,2001,"Andaman Sea",0.00625,2,NA,0.0875
1785,"8N106E6",8.666666667,106.6666667,3.3,1998-10-17,1998,"Southeast Asia",0,NA,NA,0.41875
1786,"8N106E6",8.666666667,106.6666667,6,1998-10-17,1998,"Southeast Asia",0,NA,NA,0.4125
1787,"106.56.326E.08.66.687N",8.666861111,106.56325,2.5,1998-10-20,1998,"Southeast Asia",0,NA,NA,0
1788,"106.56.326E.08.66.687N",8.666861111,106.56325,5.5,1998-10-20,1998,"Southeast Asia",0,NA,NA,0
1789,"106.56.326E.08.66.687N",8.666861111,106.56325,7,1998-10-20,1998,"Southeast Asia",0,NA,NA,0
1790,"106.56.326E.08.66.687N",8.666861111,106.56325,3,1999-07-22,1999,"Southeast Asia",0,NA,NA,0.20625
1791,"106.56.326E.08.66.687N",8.666861111,106.56325,7.5,1999-07-22,1999,"Southeast Asia",0,NA,NA,0.45
1792,"106.56.326E.08.66.687N",8.666861111,106.56325,3.1,2000-06-18,2000,"Southeast Asia",0.03125,NA,NA,0.3125
1789,"106.56.326E.08.66.687N",8.666861111,106.56325,7,2000-06-18,2000,"Southeast Asia",0,NA,NA,0.45
1793,"106.56.326E.08.66.687N",8.666861111,106.56325,2,2001-09-09,2001,"Southeast Asia",0.03125,NA,NA,0.21875
1794,"106.56.326E.08.66.687N",8.666861111,106.56325,9,2001-09-09,2001,"Southeast Asia",0,NA,NA,0.1125
1790,"106.56.326E.08.66.687N",8.666861111,106.56325,3,2002-06-25,2002,"Southeast Asia",0.1,NA,NA,0.2
1789,"106.56.326E.08.66.687N",8.666861111,106.56325,7,2002-06-25,2002,"Southeast Asia",0,NA,NA,0.48125
1795,"NSHonCau",8.683638889,106.7383333,8.5,2000-06-20,2000,"Southeast Asia",0.01875,NA,NA,0.00625
1796,"NSHonCau",8.683638889,106.7383333,13.5,2000-06-20,2000,"Southeast Asia",0,NA,NA,0.00625
1797,"NSHonCau",8.683638889,106.7383333,4,2001-10-05,2001,"Southeast Asia",0.1,NA,NA,0.33125
1798,"NSHonCau",8.683638889,106.7383333,7,2001-10-05,2001,"Southeast Asia",0.05,NA,NA,0.275
1799,"NSHonCau",8.683638889,106.7383333,10,2002-06-21,2002,"Southeast Asia",0.05625,NA,NA,0.03125
1800,"NSHonCau",8.683638889,106.7383333,15,2002-06-21,2002,"Southeast Asia",0,NA,NA,0.025
1801,"8N106E4",8.69,106.7366667,3.8,1998-10-19,1998,"Southeast Asia",0.0125,NA,NA,0
1802,"8N106E4",8.69,106.7366667,7.8,1998-10-19,1998,"Southeast Asia",NA,NA,NA,NA
1803,"8N106E4",8.69,106.7366667,12,1998-10-19,1998,"Southeast Asia",0.01875,NA,NA,0.0125
1804,"106.64764E.8.6929N",8.692944444,106.6476389,2.5,1999-07-17,1999,"Southeast Asia",0.0125,NA,NA,0.05
1805,"106.64764E.8.6929N",8.692944444,106.6476389,5,1999-07-17,1999,"Southeast Asia",0.00625,NA,NA,0.1125
1806,"106.64764E.8.6929N",8.692944444,106.6476389,2.2,2000-06-19,2000,"Southeast Asia",0.01875,NA,NA,0.0375
1807,"106.64764E.8.6929N",8.692944444,106.6476389,3.5,2000-06-19,2000,"Southeast Asia",0.03125,NA,NA,0.19375
1808,"106.64764E.8.6929N",8.692944444,106.6476389,1,2001-10-09,2001,"Southeast Asia",0.00625,NA,NA,0.075
1809,"106.64764E.8.6929N",8.692944444,106.6476389,2,2001-10-09,2001,"Southeast Asia",0.00625,NA,NA,0.125
1810,"106.64764E.8.6929N",8.692944444,106.6476389,3,2002-06-24,2002,"Southeast Asia",0.05625,NA,NA,0.0375
1811,"106.64764E.8.6929N",8.692944444,106.6476389,4.5,2002-06-24,2002,"Southeast Asia",0.05,NA,NA,0.04375
1812,"8N106E3",8.706666667,106.6483333,2,1998-10-18,1998,"Southeast Asia",0.0375,NA,NA,0.45
1813,"8N106E3",8.706666667,106.6483333,6.7,1998-10-18,1998,"Southeast Asia",NA,NA,NA,NA
1814,"8N106E3",8.706666667,106.6483333,9,1998-10-18,1998,"Southeast Asia",0,NA,NA,0.5
1815,"NSBaiOngCuong",8.747138889,106.6303611,5.5,2000-06-21,2000,"Southeast Asia",0,NA,NA,0.19375
1816,"NSBaiOngCuong",8.747138889,106.6303611,8.3,2000-06-21,2000,"Southeast Asia",0,NA,NA,0.075
1817,"NSBaiOngCuong",8.747138889,106.6303611,5,2002-06-20,2002,"Southeast Asia",0.35,NA,NA,0.29375
1818,"NSBaiOngCuong",8.747138889,106.6303611,8,2002-06-20,2002,"Southeast Asia",0.13125,NA,NA,0.25
1819,"106.64799E.08.87732N",8.877222222,106.6480556,3,1999-07-21,1999,"Southeast Asia",0.0625,NA,NA,0.23125
1820,"106.64799E.08.87732N",8.877222222,106.6480556,7,1999-07-21,1999,"Southeast Asia",0.0375,NA,NA,0.3875
1821,"106.64799E.08.87732N",8.877222222,106.6480556,3.7,2000-06-13,2000,"Southeast Asia",0.31875,NA,NA,0.1625
1820,"106.64799E.08.87732N",8.877222222,106.6480556,7,2000-06-13,2000,"Southeast Asia",0.01875,NA,NA,0.275
1822,"106.64799E.08.87732N",8.877222222,106.6480556,4,2001-07-09,2001,"Southeast Asia",0.025,NA,NA,0.3
1820,"106.64799E.08.87732N",8.877222222,106.6480556,7,2001-07-09,2001,"Southeast Asia",0.0125,NA,NA,0.43125
1823,"106.64799E.08.87732N",8.877222222,106.6480556,3.5,2002-06-19,2002,"Southeast Asia",0.04375,NA,NA,0.2625
1820,"106.64799E.08.87732N",8.877222222,106.6480556,7,2002-06-19,2002,"Southeast Asia",0.0625,NA,NA,0.36875
1824,"8N106E7",8.936944444,106.9463889,5.2,1998-05-07,1998,"Southeast Asia",0.0625,NA,NA,0.03125
1825,"8N106E7",8.936944444,106.9463889,9.9,1998-05-07,1998,"Southeast Asia",0.1,NA,NA,0.0125
1826,"8N106E8",8.966666667,106.9261111,4,1998-05-09,1998,"Southeast Asia",0.25625,NA,NA,0.05625
1827,"8N106E8",8.966666667,106.9261111,7.5,1998-05-09,1998,"Southeast Asia",0.075,NA,NA,0.075
1828,"8N106E5",8.988055556,106.9130556,2.5,1998-10-16,1998,"Southeast Asia",0.1,NA,NA,0.2625
1829,"8N106E5",8.988055556,106.9130556,4.1,1998-10-16,1998,"Southeast Asia",0.05,NA,NA,0.1375
1830,"9N123E1",9.071111111,123.27125,3.5,1998-09-12,1998,"Philippines",0,NA,NA,0.6625
1831,"9N123E1",9.071111111,123.27125,10.6,1998-09-12,1998,"Philippines",0,NA,NA,0.5625
1832,"9N123E1",9.071111111,123.27125,3,1999-08-21,1999,"Philippines",0.03125,NA,NA,0.325
1833,"9N123E1",9.071111111,123.27125,4,2000-05-13,2000,"Philippines",0,0.5,NA,0.2625
1833,"9N123E1",9.071111111,123.27125,4,2001-08-04,2001,"Philippines",0,6,NA,0.11875
1832,"9N123E1",9.071111111,123.27125,3,2002-10-05,2002,"Philippines",0,2.75,NA,0.15
1834,"123.16.20.7E.09.04.16.2N",9.071166667,123.2724167,13,1999-08-21,1999,"Philippines",0.0125,NA,NA,0.525
1835,"123.16.20.7E.09.04.16.2N",9.071166667,123.2724167,12,2000-05-13,2000,"Philippines",0,2.75,NA,0.43125
1835,"123.16.20.7E.09.04.16.2N",9.071166667,123.2724167,12,2001-08-04,2001,"Philippines",0.10625,4.25,NA,0.125
1836,"123.16.20.7E.09.04.16.2N",9.071166667,123.2724167,10,2002-10-05,2002,"Philippines",0,0.25,NA,0.4375
1837,"123.10.07.6E.9.04.52.5N",9.08125,123.1687778,5,2001-08-04,2001,"Philippines",0,5.75,NA,0.2625
1838,"103.2903E.9.17032N",9.170333333,103.2903056,3.5,2002-12-03,2002,"Southeast Asia",0.14375,NA,NA,0.15625
1839,"103.2903E.9.17032N",9.170333333,103.2903056,7.5,2002-12-03,2002,"Southeast Asia",0.075,NA,NA,0.09375
1840,"103.287E.9.17236N",9.172361111,103.287,4.5,2002-03-12,2002,"Southeast Asia",0.20625,NA,NA,0.13125
1841,"103.287E.9.17236N",9.172361111,103.287,7.5,2002-03-12,2002,"Southeast Asia",0.10625,NA,NA,0.1875
1842,"103.3206E.9.192N",9.192,103.3206111,3,2002-12-04,2002,"Southeast Asia",0.44375,NA,NA,0.0375
1843,"103.3206E.9.192N",9.192,103.3206111,6,2002-12-04,2002,"Southeast Asia",0.2875,NA,NA,0.05625
1844,"103.32385E.9.19558N",9.195583333,103.3238611,3,2002-12-04,2002,"Southeast Asia",0.30625,NA,NA,0.075
1845,"103.32385E.9.19558N",9.195583333,103.3238611,6,2002-12-04,2002,"Southeast Asia",0.0125,NA,NA,0.1625
1846,"123.18.669E.9.20.052N",9.334166667,123.3111389,3,2002-09-21,2002,"Philippines",0.0375,0,NA,0.50625
1847,"104.2366E.9.383N",9.383333333,104.2366111,3,2002-11-30,2002,"Southeast Asia",0.0125,NA,NA,0.45
1848,"104.2366E.9.383N",9.383333333,104.2366111,6.5,2002-11-30,2002,"Southeast Asia",0,NA,NA,0.30625
1849,"104.23834E.9.38991N",9.389916667,104.2383333,2.5,2002-11-30,2002,"Southeast Asia",0,NA,NA,0.5
1850,"104.23834E.9.38991N",9.389916667,104.2383333,5,2002-11-30,2002,"Southeast Asia",0,NA,NA,0.5
1851,"104.21745E.9.39042N",9.390416667,104.2174444,2.5,2002-11-29,2002,"Southeast Asia",0.03125,NA,NA,0.64375
1852,"104.21745E.9.39042N",9.390416667,104.2174444,5.5,2002-11-29,2002,"Southeast Asia",0.00625,NA,NA,0.6125
1853,"97.52.099E.09.23.532N",9.392194444,97.86830556,7,2001-04-08,2001,"Andaman Sea",0,3,NA,0.48125
1854,"97.52.872E.09.23.532N",9.392194444,97.88119444,7,2001-04-07,2001,"Andaman Sea",0.01875,2,NA,0.4625
1855,"104.2333E.9.393N",9.393,104.2333056,2.5,2002-11-29,2002,"Southeast Asia",0.00625,NA,NA,0.31875
1856,"104.2333E.9.393N",9.393,104.2333056,5.5,2002-11-29,2002,"Southeast Asia",0.00625,NA,NA,0.45625
1857,"97.52.840E.09.23.950N",9.399166667,97.88066667,4,2001-04-07,2001,"Andaman Sea",0.00625,1.5,NA,0.69375
1858,"97.52.840E.09.23.950N",9.399166667,97.88066667,7,2001-04-07,2001,"Andaman Sea",0.01875,2,NA,0.4625
1859,"97.52.740E.09.24.100N",9.401666667,97.879,8,2001-04-05,2001,"Andaman Sea",0.00625,0,NA,0.43125
1860,"97.52.510E.09.24.320N",9.405333333,97.87516667,7,2001-04-04,2001,"Andaman Sea",0.14375,2.5,NA,0.25
1861,"97.52.480E.09.24.550N",9.409166667,97.87466667,7,2001-04-04,2001,"Andaman Sea",0.24375,12.75,NA,0.15
1862,"97.51.020E.09.24.880N",9.414666667,97.85033333,10,2001-04-08,2001,"Andaman Sea",0,0,NA,0.675
1863,"123.18.073E.9.25.057N",9.4175,123.3012222,4,2001-07-28,2001,"Philippines",0.35625,3.5,NA,0.05
1864,"123.18.073E.9.25.057N",9.4175,123.3012222,8,2001-07-28,2001,"Philippines",0.00625,2.75,NA,0.175
1865,"97.50.230E.09.25.310N",9.421833333,97.83716667,5,2001-04-08,2001,"Andaman Sea",0,2.5,NA,0.2
1866,"97.52.673E.09.25.415N",9.423583333,97.87788889,3,2001-04-05,2001,"Andaman Sea",0.00625,5.25,NA,0.44375
1867,"97.52.673E.09.25.415N",9.423583333,97.87788889,10,2001-04-05,2001,"Andaman Sea",0.375,NA,NA,0.18125
1868,"97.54.050E.09.25.430N",9.423833333,97.90083333,8,2001-04-07,2001,"Andaman Sea",0.00625,0,NA,0.65625
1869,"97.54.050E.09.25.430N",9.423833333,97.90083333,10,2001-04-07,2001,"Andaman Sea",0.375,3.75,NA,0.18125
1870,"97.53.890E.09.25.550N",9.425833333,97.89816667,3,2001-04-06,2001,"Andaman Sea",0.00625,5.25,NA,0.44375
1871,"97.53.620E.09.25.600N",9.426666667,97.89366667,12,2001-04-06,2001,"Andaman Sea",0.09375,16,NA,0.39375
1872,"97.53.400E.09.25.610N",9.426833333,97.89,4,2001-04-06,2001,"Andaman Sea",0.04375,17,NA,0.23125
1873,"97.54.450E.09.25.770N",9.4295,97.9075,8,2001-04-07,2001,"Andaman Sea",0.05625,5.75,NA,0.68125
1874,"97.51.199E.09.26.309N",9.438472222,97.85330556,7,2001-04-09,2001,"Andaman Sea",0,9,NA,0.66875
1875,"97.51.610E.09.26.490N",9.4415,97.86016667,7,2001-04-09,2001,"Andaman Sea",0.00625,2.5,NA,0.6375
1876,"97.51.872E.09.27.290N",9.454833333,97.86452778,5,2001-04-09,2001,"Andaman Sea",0,4,NA,0.2375
1877,"97.54.375E.09.28.486N",9.474777778,97.90625,5,2001-04-10,2001,"Andaman Sea",0,2.25,NA,0.2
1878,"9N79W1",9.5395,-79.68311111,3,1997-06-29,1997,"Southwestern Caribbean",0.18125,1,NA,0.3875
1879,"9N79W1",9.5395,-79.68311111,10,1997-06-29,1997,"Southwestern Caribbean",0,2.25,NA,0.55
1880,"138.12.17.6E.9.32.24.2.N",9.540055556,138.2048889,6,2002-10-16,2002,"Micronesia",0,3.75,NA,0.53125
1881,"138.12.17.6E.9.32.24.2.N",9.540055556,138.2048889,12,2002-10-16,2002,"Micronesia",0,1.25,NA,0.4375
1882,"122.30.08E.09.32.44N",9.545555556,122.5022222,10,2000-09-16,2000,"Philippines",0.0625,0.25,NA,0.475
1883,"9N79W2",9.562777778,-79.68425,3,1997-06-29,1997,"Southwestern Caribbean",0,1.25,NA,0.29375
1884,"9N79W2",9.562777778,-79.68425,10,1997-06-29,1997,"Southwestern Caribbean",0.0875,3.5,NA,0.36875
1883,"9N79W2",9.562777778,-79.68425,3,1998-09-26,1998,"Southwestern Caribbean",0.06875,1.5,NA,0.36875
1884,"9N79W2",9.562777778,-79.68425,10,1998-09-26,1998,"Southwestern Caribbean",0.0625,1,NA,0.45625
1885,"138.11.18.2E.9.36.32.4N",9.609,138.1883889,10,2002-09-05,2002,"Micronesia",0,2.25,NA,0.5
1886,"138.11.18.2E.9.36.32.4N",9.609,138.1883889,3,2002-09-10,2002,"Micronesia",0,4.75,NA,0.35625
1887,"122.26.46E.09.37.07N",9.618611111,122.4461111,4,2000-09-16,2000,"Philippines",0.24375,0,NA,0.4
1888,"9N122E1",9.69,122.4,3,1997-08-06,1997,"Philippines",0,NA,NA,0.51875
1889,"9N122E1",9.69,122.4,10,1997-08-06,1997,"Philippines",0,NA,NA,0.61875
1890,"123.9.35.4E.9.42.20.4N",9.705666667,123.1598333,7,2001-07-28,2001,"Philippines",0,3.75,NA,0.675
1891,"123.9.35.4E.9.42.20.4N",9.705666667,123.1598333,12,2001-07-28,2001,"Philippines",NA,2.75,NA,NA
1892,"123.49.46.2E.9.44.15N",9.7375,123.8295,9,2001-12-04,2001,"Philippines",0.05625,0,NA,0.16875
1893,"9N75W1",9.810833333,-75.83138889,3,1998-04-26,1998,"Southwestern Caribbean",0.2,10.75,NA,0.4
1894,"9N75W1",9.810833333,-75.83138889,10,1998-04-26,1998,"Southwestern Caribbean",0.4,4,NA,0.31875
1895,"122.22.530E.9.52.229N",9.870472222,122.3755,10,2001-03-19,2001,"Philippines",0.05625,1.5,NA,0.26875
1896,"9N122E2",9.873027778,122.3813889,3,1997-08-11,1997,"Philippines",0,NA,NA,0.7625
1897,"9N122E2",9.873027778,122.3813889,10,1997-08-11,1997,"Philippines",0,NA,NA,0.74375
1898,"9N122E2",9.873027778,122.3813889,4.5,1999-06-29,1999,"Philippines",0,NA,NA,0
1897,"9N122E2",9.873027778,122.3813889,10,1999-06-29,1999,"Philippines",NA,NA,NA,NA
1899,"9N122E3",9.87675,122.3751667,3,1997-08-07,1997,"Philippines",0,NA,NA,0.51875
1900,"9N122E3",9.87675,122.3751667,10,1997-08-07,1997,"Philippines",0,NA,NA,0.525
1899,"9N122E3",9.87675,122.3751667,3,2001-03-15,2001,"Philippines",0,1,NA,0
1900,"9N122E3",9.87675,122.3751667,10,2001-03-15,2001,"Philippines",0,0,NA,0
1901,"122.22.26E.09.52.37N",9.876944444,122.3738889,4,1999-06-30,1999,"Philippines",0,NA,NA,0.36875
1902,"122.22.26E.09.52.37N",9.876944444,122.3738889,9,1999-06-30,1999,"Philippines",0.0125,NA,NA,0.21875
1903,"122.22.35E.09.52.51N",9.880833333,122.3763889,4.5,1999-06-25,1999,"Philippines",0,NA,NA,0.1375
1904,"122.22.35E.09.52.51N",9.880833333,122.3763889,11,1999-06-25,1999,"Philippines",0,NA,NA,0.275
1905,"122.22.35E.09.52.51N",9.880833333,122.3763889,3,2001-03-16,2001,"Philippines",0.00625,0,NA,0.1
1906,"122.22.35E.09.52.51N",9.880833333,122.3763889,10,2001-03-16,2001,"Philippines",0,1.25,NA,0.308333333333333
1907,"9N118E2",9.888888889,118.7747222,3,1998-09-18,1998,"Philippines",0,NA,NA,0.19375
1908,"9N118E7",9.905555556,118.8313889,3,1998-09-17,1998,"Philippines",0,NA,NA,0.50625
1909,"104.01.15E.09.54.23N",9.906388889,104.0208333,3,2007-12-22,2007,"Southeast Asia",0,NA,NA,0.58125
1910,"104.01.15E.09.54.23N",9.906388889,104.0208333,8.5,2007-12-22,2007,"Southeast Asia",0,NA,NA,0.5375
1909,"104.01.15E.09.54.23N",9.906388889,104.0208333,3,2009-10-26,2009,"Southeast Asia",0,NA,NA,0.55
1910,"104.01.15E.09.54.23N",9.906388889,104.0208333,8.5,2009-10-26,2009,"Southeast Asia",0,NA,NA,0.30625
1909,"104.01.15E.09.54.23N",9.906388889,104.0208333,3,2010-05-26,2010,"Southeast Asia",0,NA,NA,0.21875
1910,"104.01.15E.09.54.23N",9.906388889,104.0208333,8.5,2010-05-26,2010,"Southeast Asia",0,NA,NA,0.28125
1911,"9N118E1",9.908611111,118.7897222,3,1998-09-17,1998,"Philippines",0,NA,NA,0.4625
1912,"103.59.34E.09.54.48N",9.913333333,103.9927778,3,2007-12-19,2007,"Southeast Asia",0,NA,NA,0.65625
1913,"103.59.34E.09.54.48N",9.913333333,103.9927778,8.5,2007-12-19,2007,"Southeast Asia",0,NA,NA,0.3125
1912,"103.59.34E.09.54.48N",9.913333333,103.9927778,3,2009-10-24,2009,"Southeast Asia",0,NA,NA,0.71875
1913,"103.59.34E.09.54.48N",9.913333333,103.9927778,8.5,2009-10-24,2009,"Southeast Asia",0,NA,NA,0.4375
1912,"103.59.34E.09.54.48N",9.913333333,103.9927778,3,2010-05-27,2010,"Southeast Asia",0,NA,NA,0.41875
1913,"103.59.34E.09.54.48N",9.913333333,103.9927778,8.5,2010-05-27,2010,"Southeast Asia",0,NA,NA,0.3875
1914,"104.01713E.9.91443N",9.914416667,104.0171389,2.5,2002-04-10,2002,"Southeast Asia",0,NA,NA,0.6375
1915,"104.01713E.9.91443N",9.914416667,104.0171389,5.5,2002-04-10,2002,"Southeast Asia",0,NA,NA,0.30625
1914,"104.01713E.9.91443N",9.914416667,104.0171389,2.5,2003-04-22,2003,"Southeast Asia",0,NA,NA,0.60625
1915,"104.01713E.9.91443N",9.914416667,104.0171389,5.5,2003-04-22,2003,"Southeast Asia",0,NA,NA,0.2375
1916,"104.01713E.9.91443N",9.914416667,104.0171389,3,2007-12-20,2007,"Southeast Asia",0,NA,NA,0.59375
1917,"104.01713E.9.91443N",9.914416667,104.0171389,8.5,2007-12-20,2007,"Southeast Asia",0,NA,NA,0.40625
1916,"104.01713E.9.91443N",9.914416667,104.0171389,3,2009-10-23,2009,"Southeast Asia",0,NA,NA,0.6
1917,"104.01713E.9.91443N",9.914416667,104.0171389,8.5,2009-10-23,2009,"Southeast Asia",0,NA,NA,0.4
1916,"104.01713E.9.91443N",9.914416667,104.0171389,3,2010-05-26,2010,"Southeast Asia",0,NA,NA,0.38125
1917,"104.01713E.9.91443N",9.914416667,104.0171389,8.5,2010-05-26,2010,"Southeast Asia",0,NA,NA,0.3125
1918,"9N118E6",9.915,118.8905556,3,1998-09-16,1998,"Philippines",0,NA,NA,0.34375
1919,"9N118E5",9.9175,118.8775,3.5,1998-09-16,1998,"Philippines",0,NA,NA,0.15625
1920,"103.58.44E.09.55.04N",9.917777778,103.9788889,3,2007-12-19,2007,"Southeast Asia",0,NA,NA,0.2375
1921,"103.58.44E.09.55.04N",9.917777778,103.9788889,8.5,2007-12-19,2007,"Southeast Asia",0,NA,NA,0.4
1920,"103.58.44E.09.55.04N",9.917777778,103.9788889,3,2009-10-24,2009,"Southeast Asia",0,NA,NA,0.23125
1921,"103.58.44E.09.55.04N",9.917777778,103.9788889,8.5,2009-10-24,2009,"Southeast Asia",0,NA,NA,0.325
1922,"104.02032E.9.91877N",9.918777778,104.0203333,2,2002-04-11,2002,"Southeast Asia",0.00625,NA,NA,0.4
1923,"104.02032E.9.91877N",9.918777778,104.0203333,5,2002-04-11,2002,"Southeast Asia",0,NA,NA,0.3125
1924,"104.02032E.9.91877N",9.918777778,104.0203333,1.5,2003-04-23,2003,"Southeast Asia",0,NA,NA,0.575
1925,"104.02032E.9.91877N",9.918777778,104.0203333,4.5,2003-04-23,2003,"Southeast Asia",0,NA,NA,0.4125
1926,"104.02032E.9.91877N",9.918777778,104.0203333,3,2007-07-22,2007,"Southeast Asia",0,NA,NA,0.39375
1927,"104.02032E.9.91877N",9.918777778,104.0203333,8.5,2007-07-22,2007,"Southeast Asia",0,NA,NA,0.35625
1926,"104.02032E.9.91877N",9.918777778,104.0203333,3,2009-10-26,2009,"Southeast Asia",0,NA,NA,0.425
1927,"104.02032E.9.91877N",9.918777778,104.0203333,8.5,2009-10-26,2009,"Southeast Asia",0,NA,NA,0.54375
1926,"104.02032E.9.91877N",9.918777778,104.0203333,3,2010-05-25,2010,"Southeast Asia",0,NA,NA,0.30625
1927,"104.02032E.9.91877N",9.918777778,104.0203333,8.5,2010-05-25,2010,"Southeast Asia",0,NA,NA,0.29375
1928,"104.0024E.9.92285N",9.922861111,104.0023889,2,2002-04-10,2002,"Southeast Asia",0,NA,NA,0.45
1929,"104.0024E.9.92285N",9.922861111,104.0023889,6,2002-04-10,2002,"Southeast Asia",0,NA,NA,0.375
1928,"104.0024E.9.92285N",9.922861111,104.0023889,2,2003-04-22,2003,"Southeast Asia",0,NA,NA,0.3375
1929,"104.0024E.9.92285N",9.922861111,104.0023889,6,2003-04-22,2003,"Southeast Asia",0,NA,NA,0.275
1930,"104.0024E.9.92285N",9.922861111,104.0023889,3,2007-12-20,2007,"Southeast Asia",0,NA,NA,0.44375
1931,"104.0024E.9.92285N",9.922861111,104.0023889,8.5,2007-12-20,2007,"Southeast Asia",0,NA,NA,0.25625
1930,"104.0024E.9.92285N",9.922861111,104.0023889,3,2009-10-23,2009,"Southeast Asia",0,NA,NA,0.3625
1931,"104.0024E.9.92285N",9.922861111,104.0023889,8.5,2009-10-23,2009,"Southeast Asia",0,NA,NA,0.375
1930,"104.0024E.9.92285N",9.922861111,104.0023889,3,2010-05-27,2010,"Southeast Asia",0,NA,NA,0.35625
1931,"104.0024E.9.92285N",9.922861111,104.0023889,8.5,2010-05-27,2010,"Southeast Asia",0,NA,NA,0.2625
1932,"104.1.11.78E.9.55.40.01N",9.927777778,104.0199444,3,2007-12-18,2007,"Southeast Asia",0,NA,NA,0.3
1933,"104.1.11.78E.9.55.40.01N",9.927777778,104.0199444,8.5,2007-12-18,2007,"Southeast Asia",0,NA,NA,0.1875
1932,"104.1.11.78E.9.55.40.01N",9.927777778,104.0199444,3,2009-10-25,2009,"Southeast Asia",0,NA,NA,0.375
1933,"104.1.11.78E.9.55.40.01N",9.927777778,104.0199444,8.5,2009-10-25,2009,"Southeast Asia",0,NA,NA,0.43125
1932,"104.1.11.78E.9.55.40.01N",9.927777778,104.0199444,3,2010-05-25,2010,"Southeast Asia",0,NA,NA,0.13125
1933,"104.1.11.78E.9.55.40.01N",9.927777778,104.0199444,8.5,2010-05-25,2010,"Southeast Asia",0,NA,NA,0.15
1934,"9N118E3",9.933333333,118.9152778,3,1998-09-15,1998,"Philippines",0,NA,NA,0.375
1935,"99.59.5E.9.56.6N",9.935,99.98472222,10,1999-07-27,1999,"Southeast Asia",0,NA,NA,0.14375
1936,"9N118E4",9.94,118.8652778,3,1998-09-15,1998,"Philippines",0,NA,NA,0.35
1937,"104.01171E.9.95689N",9.956888889,104.0117222,1.5,2002-04-11,2002,"Southeast Asia",0,NA,NA,0.39375
1938,"104.01171E.9.95689N",9.956888889,104.0117222,4.5,2002-04-11,2002,"Southeast Asia",0.00625,NA,NA,0.2
1939,"104.01171E.9.95689N",9.956888889,104.0117222,2,2003-04-23,2003,"Southeast Asia",0,NA,NA,0.5375
1940,"104.01171E.9.95689N",9.956888889,104.0117222,5,2003-04-23,2003,"Southeast Asia",0,NA,NA,0.16875
